ID_Orden,ID_Equipo,Fecha,Tipo_Mantenimiento,Tiempo_Reparacion_Horas,Costo_Mantenimiento,Ubicacion
OT006412,E018,2032-07-21,Correctivo,35,3470,Planta Oeste
OT006413,E004,2032-07-22,Preventivo,12,4438,Planta Norte
OT006414,E003,2032-07-23,Preventivo,24,2776,Planta Este
OT006415,E014,2032-07-24,Correctivo,44,1413,Planta Norte
OT006416,E010,2032-07-25,Preventivo,31,1608,Planta Oeste
OT006417,E002,2032-07-26,Correctivo,19,1370,Planta Norte
OT006418,E019,2032-07-27,Correctivo,31,2995,Planta Sur
OT006419,E020,2032-07-28,Correctivo,29,3230,Planta Sur
OT006420,E004,2032-07-29,Preventivo,39,4980,Planta Oeste
OT006421,E013,2032-07-30,Preventivo,16,2683,Planta Oeste
OT006422,E009,2032-07-31,Preventivo,29,4721,Planta Este
OT006423,E015,2032-08-01,Correctivo,3,3258,Planta Oeste
OT006424,E014,2032-08-02,Correctivo,30,2315,Planta Oeste
OT006425,E019,2032-08-03,Preventivo,27,3198,Planta Norte
OT006426,E016,2032-08-04,Correctivo,40,4495,Planta Norte
OT006427,E014,2032-08-05,Correctivo,47,959,Planta Norte
OT006428,E010,2032-08-06,Preventivo,2,4532,Planta Este
OT006429,E004,2032-08-07,Correctivo,31,1454,Planta Norte
OT006430,E020,2032-08-08,Correctivo,12,4714,Planta Norte
OT006431,E005,2032-08-09,Preventivo,34,3498,Planta Este
OT006432,E009,2032-08-10,Correctivo,11,3580,Planta Norte
OT006433,E003,2032-08-11,Preventivo,25,1478,Planta Norte
OT006434,E020,2032-08-12,Preventivo,4,1131,Planta Norte
OT006435,E019,2032-08-13,Correctivo,23,864,Planta Este
OT006436,E001,2032-08-14,Correctivo,47,4271,Planta Oeste
OT006437,E018,2032-08-15,Correctivo,17,2940,Planta Este
OT006438,E006,2032-08-16,Correctivo,46,2545,Planta Oeste
OT006439,E014,2032-08-17,Preventivo,11,3548,Planta Sur
OT006440,E001,2032-08-18,Correctivo,40,2591,Planta Este
OT006441,E020,2032-08-19,Correctivo,27,3668,Planta Este
OT006442,E002,2032-08-20,Preventivo,21,3784,Planta Norte
OT006443,E015,2032-08-21,Preventivo,28,3852,Planta Este
OT006444,E001,2032-08-22,Correctivo,35,770,Planta Norte
OT006445,E004,2032-08-23,Correctivo,40,2691,Planta Este
OT006446,E016,2032-08-24,Correctivo,43,2821,Planta Este
OT006447,E006,2032-08-25,Correctivo,25,3136,Planta Este
OT006448,E007,2032-08-26,Correctivo,47,4104,Planta Sur
OT006449,E008,2032-08-27,Preventivo,3,2291,Planta Norte
OT006450,E010,2032-08-28,Preventivo,3,3518,Planta Oeste
OT006451,E001,2032-08-29,Correctivo,16,880,Planta Oeste
OT006452,E001,2032-08-30,Preventivo,24,3233,Planta Norte
OT006453,E017,2032-08-31,Correctivo,9,3565,Planta Oeste
OT006454,E005,2032-09-01,Preventivo,26,2716,Planta Este
OT006455,E018,2032-09-02,Preventivo,3,4818,Planta Oeste
OT006456,E003,2032-09-03,Preventivo,19,3309,Planta Sur
OT006457,E013,2032-09-04,Preventivo,45,4991,Planta Norte
OT006458,E017,2032-09-05,Preventivo,27,4991,Planta Oeste
OT006459,E008,2032-09-06,Preventivo,19,2049,Planta Este
OT006460,E006,2032-09-07,Preventivo,46,4773,Planta Este
OT006461,E006,2032-09-08,Preventivo,33,3001,Planta Oeste
OT006462,E018,2032-09-09,Correctivo,16,2243,Planta Este
OT006463,E015,2032-09-10,Preventivo,7,4633,Planta Este
OT006464,E018,2032-09-11,Correctivo,37,1935,Planta Este
OT006465,E001,2032-09-12,Correctivo,27,1181,Planta Sur
OT006466,E002,2032-09-13,Preventivo,2,3027,Planta Sur
OT006467,E004,2032-09-14,Preventivo,15,1764,Planta Sur
OT006468,E020,2032-09-15,Correctivo,11,4645,Planta Sur
OT006469,E008,2032-09-16,Correctivo,6,3025,Planta Este
OT006470,E014,2032-09-17,Preventivo,5,4193,Planta Norte
OT006471,E008,2032-09-18,Preventivo,38,1450,Planta Este
OT006472,E018,2032-09-19,Preventivo,26,1274,Planta Este
OT006473,E010,2032-09-20,Correctivo,13,2996,Planta Este
OT006474,E004,2032-09-21,Correctivo,45,2112,Planta Norte
OT006475,E012,2032-09-22,Preventivo,24,2623,Planta Este
OT006476,E009,2032-09-23,Preventivo,41,2597,Planta Sur
OT006477,E013,2032-09-24,Preventivo,18,2680,Planta Oeste
OT006478,E007,2032-09-25,Correctivo,6,3949,Planta Sur
OT006479,E013,2032-09-26,Correctivo,30,1800,Planta Este
OT006480,E018,2032-09-27,Correctivo,44,1601,Planta Oeste
OT006481,E019,2032-09-28,Correctivo,22,2780,Planta Norte
OT006482,E013,2032-09-29,Correctivo,28,3087,Planta Sur
OT006483,E013,2032-09-30,Preventivo,4,3920,Planta Norte
OT006484,E015,2032-10-01,Correctivo,43,3998,Planta Oeste
OT006485,E014,2032-10-02,Correctivo,44,3143,Planta Este
OT006486,E014,2032-10-03,Correctivo,9,4425,Planta Norte
OT006487,E009,2032-10-04,Correctivo,45,3180,Planta Este
OT006488,E003,2032-10-05,Preventivo,29,3509,Planta Oeste
OT006489,E002,2032-10-06,Preventivo,37,1091,Planta Sur
OT006490,E020,2032-10-07,Correctivo,12,812,Planta Sur
OT006491,E009,2032-10-08,Correctivo,47,947,Planta Este
OT006492,E001,2032-10-09,Preventivo,37,2227,Planta Este
OT006493,E019,2032-10-10,Preventivo,14,3558,Planta Este
OT006494,E012,2032-10-11,Correctivo,16,3035,Planta Norte
OT006495,E016,2032-10-12,Preventivo,15,1253,Planta Norte
OT006496,E017,2032-10-13,Correctivo,20,1586,Planta Oeste
OT006497,E002,2032-10-14,Correctivo,7,2162,Planta Oeste
OT006498,E003,2032-10-15,Preventivo,34,3996,Planta Sur
OT006499,E019,2032-10-16,Correctivo,35,2270,Planta Sur
OT006500,E017,2032-10-17,Correctivo,17,4560,Planta Norte
OT006501,E009,2032-10-18,Correctivo,14,4092,Planta Sur
OT006502,E014,2032-10-19,Preventivo,44,2126,Planta Este
OT006503,E010,2032-10-20,Correctivo,2,4582,Planta Oeste
OT006504,E015,2032-10-21,Correctivo,16,3684,Planta Oeste
OT006505,E020,2032-10-22,Preventivo,17,831,Planta Sur
OT006506,E011,2032-10-23,Correctivo,28,4851,Planta Oeste
OT006507,E007,2032-10-24,Preventivo,27,4858,Planta Sur
OT006508,E001,2032-10-25,Preventivo,29,4819,Planta Este
OT006509,E008,2032-10-26,Preventivo,38,3217,Planta Norte
OT006510,E008,2032-10-27,Preventivo,10,588,Planta Este
OT006511,E018,2032-10-28,Correctivo,44,3159,Planta Este
OT006512,E017,2032-10-29,Preventivo,24,3314,Planta Oeste
OT006513,E011,2032-10-30,Preventivo,32,510,Planta Oeste
OT006514,E016,2032-10-31,Correctivo,38,2840,Planta Sur
OT006515,E017,2032-11-01,Correctivo,29,3265,Planta Sur
OT006516,E020,2032-11-02,Correctivo,32,1357,Planta Norte
OT006517,E017,2032-11-03,Preventivo,16,4597,Planta Norte
OT006518,E019,2032-11-04,Preventivo,13,4233,Planta Norte
OT006519,E002,2032-11-05,Preventivo,40,2901,Planta Norte
OT006520,E016,2032-11-06,Correctivo,47,1430,Planta Oeste
OT006521,E006,2032-11-07,Correctivo,28,1345,Planta Este
OT006522,E020,2032-11-08,Correctivo,30,2724,Planta Este
OT006523,E012,2032-11-09,Correctivo,46,2654,Planta Norte
OT006524,E019,2032-11-10,Preventivo,5,2563,Planta Sur
OT006525,E019,2032-11-11,Correctivo,18,2186,Planta Norte
OT006526,E002,2032-11-12,Preventivo,23,4678,Planta Sur
OT006527,E004,2032-11-13,Correctivo,36,3016,Planta Oeste
OT006528,E008,2032-11-14,Correctivo,37,2813,Planta Oeste
OT006529,E002,2032-11-15,Correctivo,11,3603,Planta Este
OT006530,E020,2032-11-16,Correctivo,27,2039,Planta Este
OT006531,E013,2032-11-17,Correctivo,39,3859,Planta Oeste
OT006532,E008,2032-11-18,Preventivo,5,831,Planta Este
OT006533,E003,2032-11-19,Preventivo,24,3567,Planta Oeste
OT006534,E014,2032-11-20,Preventivo,6,4875,Planta Este
OT006535,E016,2032-11-21,Correctivo,35,3152,Planta Norte
OT006536,E008,2032-11-22,Correctivo,33,695,Planta Este
OT006537,E006,2032-11-23,Correctivo,3,1429,Planta Este
OT006538,E005,2032-11-24,Preventivo,41,3562,Planta Este
OT006539,E009,2032-11-25,Correctivo,24,4360,Planta Oeste
OT006540,E013,2032-11-26,Preventivo,47,3007,Planta Sur
OT006541,E015,2032-11-27,Preventivo,34,4290,Planta Norte
OT006542,E007,2032-11-28,Correctivo,34,1144,Planta Sur
OT006543,E009,2032-11-29,Correctivo,35,4692,Planta Oeste
OT006544,E015,2032-11-30,Correctivo,3,4192,Planta Oeste
OT006545,E016,2032-12-01,Preventivo,33,2544,Planta Norte
OT006546,E017,2032-12-02,Correctivo,44,4448,Planta Este
OT006547,E004,2032-12-03,Correctivo,40,4538,Planta Oeste
OT006548,E005,2032-12-04,Correctivo,43,4132,Planta Norte
OT006549,E011,2032-12-05,Preventivo,14,3054,Planta Oeste
OT006550,E005,2032-12-06,Correctivo,30,4451,Planta Norte
OT006551,E008,2032-12-07,Correctivo,14,579,Planta Este
OT006552,E020,2032-12-08,Correctivo,10,4628,Planta Oeste
OT006553,E017,2032-12-09,Correctivo,18,4685,Planta Oeste
OT006554,E010,2032-12-10,Preventivo,23,672,Planta Oeste
OT006555,E011,2032-12-11,Preventivo,4,1206,Planta Oeste
OT006556,E008,2032-12-12,Preventivo,2,503,Planta Oeste
OT006557,E003,2032-12-13,Correctivo,37,1135,Planta Este
OT006558,E003,2032-12-14,Preventivo,30,1596,Planta Sur
OT006559,E001,2032-12-15,Correctivo,4,3473,Planta Sur
OT006560,E020,2032-12-16,Correctivo,34,2309,Planta Sur
OT006561,E018,2032-12-17,Correctivo,37,3769,Planta Este
OT006562,E016,2032-12-18,Preventivo,32,3924,Planta Oeste
OT006563,E020,2032-12-19,Preventivo,16,4039,Planta Norte
OT006564,E020,2032-12-20,Correctivo,30,3413,Planta Este
OT006565,E018,2032-12-21,Preventivo,38,3291,Planta Norte
OT006566,E015,2032-12-22,Preventivo,14,2821,Planta Oeste
OT006567,E001,2032-12-23,Preventivo,31,2692,Planta Sur
OT006568,E010,2032-12-24,Correctivo,44,2144,Planta Este
OT006569,E011,2032-12-25,Preventivo,11,2997,Planta Oeste
OT006570,E007,2032-12-26,Correctivo,29,808,Planta Oeste
OT006571,E019,2032-12-27,Correctivo,12,4098,Planta Norte
OT006572,E006,2032-12-28,Preventivo,45,4206,Planta Oeste
OT006573,E006,2032-12-29,Correctivo,36,4358,Planta Oeste
OT006574,E011,2032-12-30,Correctivo,18,2627,Planta Este
OT006575,E020,2032-12-31,Correctivo,17,4586,Planta Este
OT006576,E013,2033-01-01,Preventivo,26,868,Planta Este
OT006577,E002,2033-01-02,Correctivo,35,4576,Planta Este
OT006578,E010,2033-01-03,Correctivo,26,1407,Planta Sur
OT006579,E002,2033-01-04,Preventivo,7,2963,Planta Oeste
OT006580,E009,2033-01-05,Preventivo,36,1125,Planta Este
OT006581,E020,2033-01-06,Correctivo,10,817,Planta Sur
OT006582,E003,2033-01-07,Preventivo,9,3841,Planta Norte
OT006583,E003,2033-01-08,Preventivo,34,4724,Planta Norte
OT006584,E009,2033-01-09,Correctivo,38,2021,Planta Este
OT006585,E008,2033-01-10,Preventivo,14,1635,Planta Sur
OT006586,E012,2033-01-11,Correctivo,16,3987,Planta Norte
OT006587,E013,2033-01-12,Correctivo,26,1795,Planta Sur
OT006588,E005,2033-01-13,Correctivo,25,4173,Planta Este
OT006589,E017,2033-01-14,Preventivo,23,4076,Planta Sur
OT006590,E020,2033-01-15,Preventivo,39,643,Planta Sur
OT006591,E009,2033-01-16,Preventivo,21,2647,Planta Oeste
OT006592,E006,2033-01-17,Preventivo,20,4504,Planta Oeste
OT006593,E012,2033-01-18,Preventivo,40,4796,Planta Este
OT006594,E012,2033-01-19,Preventivo,14,4066,Planta Sur
OT006595,E019,2033-01-20,Preventivo,6,2576,Planta Norte
OT006596,E011,2033-01-21,Preventivo,26,3515,Planta Oeste
OT006597,E004,2033-01-22,Correctivo,24,3491,Planta Oeste
OT006598,E017,2033-01-23,Preventivo,45,3092,Planta Oeste
OT006599,E018,2033-01-24,Preventivo,46,4344,Planta Oeste
OT006600,E006,2033-01-25,Preventivo,39,2916,Planta Este
OT006601,E019,2033-01-26,Correctivo,26,3692,Planta Norte
OT006602,E014,2033-01-27,Correctivo,24,637,Planta Este
OT006603,E003,2033-01-28,Preventivo,37,3930,Planta Oeste
OT006604,E003,2033-01-29,Preventivo,38,4101,Planta Este
OT006605,E016,2033-01-30,Preventivo,26,3306,Planta Norte
OT006606,E013,2033-01-31,Correctivo,22,3668,Planta Norte
OT006607,E019,2033-02-01,Preventivo,12,1509,Planta Este
OT006608,E009,2033-02-02,Correctivo,29,4001,Planta Norte
OT006609,E016,2033-02-03,Preventivo,17,4977,Planta Oeste
OT006610,E001,2033-02-04,Preventivo,36,1835,Planta Norte
OT006611,E004,2033-02-05,Preventivo,16,4626,Planta Este
OT006612,E014,2033-02-06,Correctivo,38,3295,Planta Oeste
OT006613,E005,2033-02-07,Preventivo,46,1186,Planta Sur
OT006614,E010,2033-02-08,Preventivo,43,2165,Planta Oeste
OT006615,E002,2033-02-09,Correctivo,35,2960,Planta Oeste
OT006616,E018,2033-02-10,Correctivo,44,551,Planta Sur
OT006617,E010,2033-02-11,Correctivo,14,2532,Planta Sur
OT006618,E016,2033-02-12,Preventivo,26,3111,Planta Oeste
OT006619,E006,2033-02-13,Preventivo,4,1606,Planta Oeste
OT006620,E020,2033-02-14,Correctivo,20,735,Planta Sur
OT006621,E007,2033-02-15,Correctivo,11,691,Planta Norte
OT006622,E016,2033-02-16,Preventivo,7,4849,Planta Sur
OT006623,E003,2033-02-17,Correctivo,4,3694,Planta Norte
OT006624,E013,2033-02-18,Preventivo,43,2553,Planta Oeste
OT006625,E016,2033-02-19,Preventivo,10,3483,Planta Oeste
OT006626,E017,2033-02-20,Preventivo,27,1327,Planta Oeste
OT006627,E018,2033-02-21,Preventivo,15,3204,Planta Norte
OT006628,E017,2033-02-22,Preventivo,38,1055,Planta Este
OT006629,E008,2033-02-23,Correctivo,42,2269,Planta Este
OT006630,E001,2033-02-24,Correctivo,29,545,Planta Oeste
OT006631,E015,2033-02-25,Correctivo,11,1677,Planta Sur
OT006632,E017,2033-02-26,Preventivo,42,3774,Planta Oeste
OT006633,E006,2033-02-27,Preventivo,33,3555,Planta Oeste
OT006634,E006,2033-02-28,Correctivo,20,3718,Planta Oeste
OT006635,E018,2033-03-01,Preventivo,2,1463,Planta Oeste
OT006636,E015,2033-03-02,Correctivo,27,917,Planta Sur
OT006637,E005,2033-03-03,Preventivo,25,2306,Planta Norte
OT006638,E008,2033-03-04,Preventivo,28,2664,Planta Este
OT006639,E012,2033-03-05,Preventivo,39,727,Planta Oeste
OT006640,E018,2033-03-06,Preventivo,4,1671,Planta Oeste
OT006641,E001,2033-03-07,Preventivo,24,3308,Planta Este
OT006642,E018,2033-03-08,Preventivo,32,4605,Planta Oeste
OT006643,E015,2033-03-09,Correctivo,12,4032,Planta Sur
OT006644,E013,2033-03-10,Correctivo,21,4016,Planta Este
OT006645,E018,2033-03-11,Preventivo,19,2192,Planta Sur
OT006646,E004,2033-03-12,Correctivo,47,1090,Planta Oeste
OT006647,E010,2033-03-13,Correctivo,25,4945,Planta Este
OT006648,E013,2033-03-14,Correctivo,40,4916,Planta Oeste
OT006649,E016,2033-03-15,Preventivo,8,786,Planta Norte
OT006650,E002,2033-03-16,Correctivo,37,2528,Planta Sur
OT006651,E015,2033-03-17,Correctivo,47,4191,Planta Oeste
OT006652,E005,2033-03-18,Correctivo,19,1621,Planta Este
OT006653,E014,2033-03-19,Correctivo,26,1182,Planta Sur
OT006654,E005,2033-03-20,Correctivo,37,3332,Planta Oeste
OT006655,E018,2033-03-21,Correctivo,26,4327,Planta Este
OT006656,E005,2033-03-22,Correctivo,37,2685,Planta Oeste
OT006657,E006,2033-03-23,Correctivo,17,3625,Planta Sur
OT006658,E019,2033-03-24,Preventivo,42,1978,Planta Norte
OT006659,E015,2033-03-25,Correctivo,21,4292,Planta Norte
OT006660,E010,2033-03-26,Preventivo,41,2868,Planta Este
OT006661,E017,2033-03-27,Preventivo,47,2936,Planta Oeste
OT006662,E007,2033-03-28,Preventivo,39,1377,Planta Sur
OT006663,E015,2033-03-29,Preventivo,20,1579,Planta Norte
OT006664,E001,2033-03-30,Correctivo,11,2817,Planta Norte
OT006665,E011,2033-03-31,Correctivo,30,2141,Planta Norte
OT006666,E009,2033-04-01,Preventivo,14,4585,Planta Norte
OT006667,E012,2033-04-02,Correctivo,34,2688,Planta Oeste
OT006668,E010,2033-04-03,Preventivo,8,4735,Planta Oeste
OT006669,E009,2033-04-04,Correctivo,24,4064,Planta Este
OT006670,E010,2033-04-05,Correctivo,7,3675,Planta Oeste
OT006671,E016,2033-04-06,Preventivo,26,2607,Planta Este
OT006672,E006,2033-04-07,Correctivo,38,1049,Planta Sur
OT006673,E001,2033-04-08,Preventivo,22,745,Planta Norte
OT006674,E017,2033-04-09,Preventivo,44,3473,Planta Este
OT006675,E010,2033-04-10,Correctivo,5,4837,Planta Sur
OT006676,E004,2033-04-11,Preventivo,14,4984,Planta Oeste
OT006677,E011,2033-04-12,Correctivo,18,1760,Planta Sur
OT006678,E003,2033-04-13,Correctivo,43,1719,Planta Norte
OT006679,E004,2033-04-14,Correctivo,17,822,Planta Este
OT006680,E015,2033-04-15,Preventivo,24,1651,Planta Norte
OT006681,E020,2033-04-16,Preventivo,24,1883,Planta Sur
OT006682,E003,2033-04-17,Correctivo,6,3169,Planta Norte
OT006683,E012,2033-04-18,Preventivo,46,3205,Planta Norte
OT006684,E014,2033-04-19,Preventivo,32,3377,Planta Norte
OT006685,E019,2033-04-20,Correctivo,27,2305,Planta Este
OT006686,E006,2033-04-21,Correctivo,18,3710,Planta Oeste
OT006687,E005,2033-04-22,Preventivo,36,1187,Planta Norte
OT006688,E003,2033-04-23,Preventivo,40,1215,Planta Norte
OT006689,E005,2033-04-24,Preventivo,31,4902,Planta Oeste
OT006690,E015,2033-04-25,Preventivo,42,869,Planta Oeste
OT006691,E001,2033-04-26,Preventivo,18,3231,Planta Oeste
OT006692,E015,2033-04-27,Preventivo,6,743,Planta Norte
OT006693,E008,2033-04-28,Correctivo,12,2609,Planta Oeste
OT006694,E017,2033-04-29,Preventivo,45,4322,Planta Oeste
OT006695,E003,2033-04-30,Correctivo,17,1409,Planta Sur
OT006696,E017,2033-05-01,Correctivo,17,627,Planta Sur
OT006697,E010,2033-05-02,Correctivo,25,4233,Planta Sur
OT006698,E020,2033-05-03,Correctivo,8,4281,Planta Sur
OT006699,E015,2033-05-04,Correctivo,33,3973,Planta Sur
OT006700,E005,2033-05-05,Correctivo,17,1464,Planta Este
OT006701,E009,2033-05-06,Correctivo,2,2003,Planta Oeste
OT006702,E011,2033-05-07,Preventivo,12,4615,Planta Este
OT006703,E006,2033-05-08,Preventivo,44,3755,Planta Norte
OT006704,E018,2033-05-09,Correctivo,22,3069,Planta Oeste
OT006705,E005,2033-05-10,Correctivo,38,4700,Planta Norte
OT006706,E002,2033-05-11,Preventivo,31,4377,Planta Norte
OT006707,E006,2033-05-12,Preventivo,46,3173,Planta Sur
OT006708,E007,2033-05-13,Preventivo,32,3425,Planta Norte
OT006709,E011,2033-05-14,Preventivo,28,4258,Planta Oeste
OT006710,E015,2033-05-15,Correctivo,25,2946,Planta Norte
OT006711,E006,2033-05-16,Preventivo,24,1933,Planta Oeste
OT006712,E019,2033-05-17,Correctivo,11,4230,Planta Este
OT006713,E014,2033-05-18,Preventivo,2,3667,Planta Sur
OT006714,E013,2033-05-19,Correctivo,26,3730,Planta Sur
OT006715,E020,2033-05-20,Correctivo,33,3599,Planta Oeste
OT006716,E002,2033-05-21,Correctivo,35,4100,Planta Norte
OT006717,E015,2033-05-22,Correctivo,5,1595,Planta Sur
OT006718,E004,2033-05-23,Preventivo,20,3794,Planta Sur
OT006719,E020,2033-05-24,Preventivo,28,4098,Planta Este
OT006720,E018,2033-05-25,Correctivo,38,4144,Planta Sur
OT006721,E005,2033-05-26,Preventivo,14,1694,Planta Norte
OT006722,E008,2033-05-27,Correctivo,43,1814,Planta Sur
OT006723,E010,2033-05-28,Preventivo,5,1077,Planta Norte
OT006724,E014,2033-05-29,Correctivo,8,2862,Planta Este
OT006725,E019,2033-05-30,Preventivo,23,1124,Planta Oeste
OT006726,E005,2033-05-31,Correctivo,17,3264,Planta Oeste
OT006727,E014,2033-06-01,Preventivo,11,1915,Planta Oeste
OT006728,E003,2033-06-02,Preventivo,21,1606,Planta Norte
OT006729,E016,2033-06-03,Preventivo,35,1987,Planta Sur
OT006730,E010,2033-06-04,Correctivo,44,2246,Planta Oeste
OT006731,E015,2033-06-05,Correctivo,37,4611,Planta Norte
OT006732,E016,2033-06-06,Preventivo,33,2533,Planta Oeste
OT006733,E010,2033-06-07,Correctivo,13,4954,Planta Norte
OT006734,E009,2033-06-08,Correctivo,30,3928,Planta Sur
OT006735,E009,2033-06-09,Preventivo,45,1062,Planta Sur
OT006736,E014,2033-06-10,Preventivo,17,2175,Planta Oeste
OT006737,E013,2033-06-11,Correctivo,15,3800,Planta Norte
OT006738,E010,2033-06-12,Preventivo,40,3715,Planta Sur
OT006739,E001,2033-06-13,Preventivo,11,2414,Planta Oeste
OT006740,E008,2033-06-14,Preventivo,37,3784,Planta Sur
OT006741,E018,2033-06-15,Preventivo,38,1433,Planta Sur
OT006742,E011,2033-06-16,Correctivo,9,1342,Planta Este
OT006743,E010,2033-06-17,Preventivo,5,2527,Planta Sur
OT006744,E019,2033-06-18,Preventivo,19,3106,Planta Sur
OT006745,E007,2033-06-19,Correctivo,46,3040,Planta Norte
OT006746,E011,2033-06-20,Preventivo,45,2032,Planta Norte
OT006747,E006,2033-06-21,Preventivo,9,2703,Planta Este
OT006748,E013,2033-06-22,Preventivo,43,2691,Planta Este
OT006749,E019,2033-06-23,Preventivo,7,3362,Planta Norte
OT006750,E004,2033-06-24,Preventivo,12,3349,Planta Sur
OT006751,E008,2033-06-25,Preventivo,10,2362,Planta Norte
OT006752,E017,2033-06-26,Correctivo,43,4748,Planta Oeste
OT006753,E004,2033-06-27,Preventivo,41,2854,Planta Oeste
OT006754,E007,2033-06-28,Preventivo,20,1935,Planta Oeste
OT006755,E003,2033-06-29,Correctivo,38,3314,Planta Oeste
OT006756,E019,2033-06-30,Preventivo,4,2896,Planta Este
OT006757,E001,2033-07-01,Preventivo,18,3686,Planta Oeste
OT006758,E003,2033-07-02,Preventivo,24,2124,Planta Norte
OT006759,E009,2033-07-03,Correctivo,2,2813,Planta Norte
OT006760,E019,2033-07-04,Preventivo,44,696,Planta Oeste
OT006761,E018,2033-07-05,Correctivo,33,2108,Planta Oeste
OT006762,E004,2033-07-06,Preventivo,18,4947,Planta Este
OT006763,E002,2033-07-07,Preventivo,14,1180,Planta Oeste
OT006764,E011,2033-07-08,Correctivo,6,2893,Planta Este
OT006765,E019,2033-07-09,Correctivo,36,4993,Planta Norte
OT006766,E005,2033-07-10,Preventivo,42,2864,Planta Este
OT006767,E015,2033-07-11,Preventivo,13,2711,Planta Norte
OT006768,E007,2033-07-12,Correctivo,5,3598,Planta Oeste
OT006769,E013,2033-07-13,Correctivo,8,4478,Planta Oeste
OT006770,E004,2033-07-14,Preventivo,17,1534,Planta Sur
OT006771,E018,2033-07-15,Preventivo,23,1788,Planta Este
OT006772,E019,2033-07-16,Correctivo,11,3937,Planta Oeste
OT006773,E003,2033-07-17,Correctivo,37,2944,Planta Norte
OT006774,E020,2033-07-18,Preventivo,32,3969,Planta Este
OT006775,E002,2033-07-19,Preventivo,20,1827,Planta Norte
OT006776,E001,2033-07-20,Correctivo,42,2263,Planta Norte
OT006777,E003,2033-07-21,Correctivo,16,3741,Planta Norte
OT006778,E019,2033-07-22,Correctivo,47,1201,Planta Oeste
OT006779,E011,2033-07-23,Correctivo,30,2113,Planta Sur
OT006780,E008,2033-07-24,Correctivo,17,4120,Planta Oeste
OT006781,E011,2033-07-25,Preventivo,36,2585,Planta Norte
OT006782,E010,2033-07-26,Preventivo,8,649,Planta Este
OT006783,E017,2033-07-27,Correctivo,47,4947,Planta Oeste
OT006784,E014,2033-07-28,Correctivo,18,2729,Planta Oeste
OT006785,E007,2033-07-29,Correctivo,28,2513,Planta Oeste
OT006786,E020,2033-07-30,Correctivo,24,3527,Planta Oeste
OT006787,E002,2033-07-31,Correctivo,42,2348,Planta Oeste
OT006788,E017,2033-08-01,Preventivo,38,1018,Planta Este
OT006789,E015,2033-08-02,Correctivo,15,4341,Planta Sur
OT006790,E009,2033-08-03,Correctivo,5,2351,Planta Oeste
OT006791,E015,2033-08-04,Correctivo,18,4950,Planta Sur
